id,language,review,created,voted_up,votes_up,comment_count,steam_purchase,recieved_for_free,written_during_early_access,author.num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
133210537,english,Very fun much fr,2023-02-20 02:55:34,True,0,0,False,False,False,1,2,2322,1045,1802,2023-03-01 07:00:48
133210424,english,the gameplay is trash but i cant stop buying crates,2023-02-20 02:52:41,True,0,0,False,False,False,39,6,1598,979,619,2023-03-01 03:03:10
133210209,english,noice,2023-02-20 02:46:35,True,0,0,False,False,False,7,4,938,778,635,2023-02-25 15:37:57
133210153,english,ASS,2023-02-20 02:44:46,False,0,0,False,False,False,12,2,875,15,875,2023-02-20 00:08:36
133210114,english,I came back to CSGO 6 years later and it is still impressive how they have maintained such an amazing audience of players considering how long the game has been around for. Still one of my go to Shooters within Steam. Highly recommend CS to anyone including newcomers in the FPS scene!,2023-02-20 02:43:47,True,0,0,True,False,False,17,6,527,0,527,2021-04-15 22:56:19
133210074,english,Could get boring idk though,2023-02-20 02:42:42,True,0,0,True,False,False,1,1,8734,5259,5105,2023-02-28 10:12:17
133210002,english,Played for 5 minutes and started speaking fluent Russian.,2023-02-20 02:40:52,True,0,0,False,False,False,72,29,1921,167,1840,2023-02-20 18:36:54
133209283,english,i have 10k dollars in skins 10000 hours and every time im about to win the game says no and kicks me please fix this weird glitch,2023-02-20 02:20:28,True,0,0,True,False,False,29,6,15000,526,14724,2023-02-24 19:44:31
133209234,english,"I'm a 50-year-old father, making me likely one of the older players in this game.
I am the sole parent of my now 14-year-old kid. Recently, my son has begun to play Counter-Strike: Global Offensive.
He has already played for more than 20 hours in less than a week.

I was devastated because it was already difficult for me to be with my son.
because he was constantly watching YouTube videos or hanging out with his buddies.
So I made a Steam account to play games with my son. I began playing, but I had not played a video game since the 1990s, so I was completely bewildered. When I needed assistance, my son and I spent",2023-02-20 02:19:13,True,0,0,True,False,False,1,1,72551,0,72551,2020-06-11 18:39:48
133208910,english,good game,2023-02-20 02:10:29,True,0,0,True,False,False,102,3,62707,500,62465,2023-02-24 03:14:30
133208869,english,"⢸⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⡷⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⡇⠢⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⡇⠀⠀⠈⠑⢦⡀⠀⠀⠀
⢸⠀⠀⠀⠀⢀⠖⠒⠒⠒⢤⠀⠀⠀⠀⠀ ⡇⠀⠀⠀⠀⠀⠙⢦⡀⠀⠀⠀⠀
⢸⠀⠀⣀⢤⣼⣀⡠⠤⠤⠼⠤⡄⠀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠙⢄⠀⠀⠀⠀
⢸⠀⠀⠑⡤⠤⡒⠒⠒⡊⠙⡏⠀⢀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠑⠢⡄⠀
⢸⠀⠀⠀⠇⠀⣀⣀⣀⣀⢀⠧⠟⠁⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⡇⠀
⢸⠀⠀⠀⠸⣀⠀⠀⠈⢉⠟⠓⠀⠀⠀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⢸
⢸⠀⠀⠀⠀⠈⢱⡖⠋⠁⠀⠀⠀⠀⠀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⣠⢺⠧⢄⣀⠀⠀⣀⣀⠀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⢸
⢸⠀⠀⠀⣠⠃⢸⠀⠀⠈⠉⡽⠿⠯⡆⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⢸
⢸⠀⠀⣰⠁⠀⢸⠀⠀⠀⠀⠉⠉⠉⠀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⢸
⢸⠀⠀⠣⠀⠀⢸⢄⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⢸
⢸⠀⠀⠀⠀⠀⢸⠀⢇⠀⠀⠀⠀⠀⠀⠀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⢸
⢸⠀⠀⠀⠀⠀⡌⠀⠈⡆⠀⠀⠀⠀⠀⠀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⢸
⢸⠀⠀⠀⠀⢠⠃⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⢸
⢸⠀⠀⠀⠀⢸⠀⠀⠀⠁⠀⠀⠀⠀⠀⠀⠀ ⠷
",2023-02-20 02:09:34,True,0,0,True,False,False,38,12,34976,863,34417,2023-03-01 01:35:59
133208724,english,Played this game once or twice on a whim. Mediocre at best.,2023-02-20 02:05:12,False,0,0,True,False,False,88,1,53068,465,52762,2023-03-01 03:51:43
133208049,english,"it is not good
",2023-02-20 01:52:00,True,0,0,False,False,False,16,11,287,258,251,2023-02-20 19:25:21
133208038,english,mane cuh mane cuh mane i js trynna men,2023-02-20 01:51:42,True,0,0,True,False,False,27,1,1161,365,1114,2023-02-23 04:26:56
133207879,english,guwnowdupieok?,2023-02-20 01:47:21,True,0,0,False,False,False,2,2,45606,3664,43561,2023-03-01 00:28:55
133207737,english,penos!,2023-02-20 01:43:30,True,0,0,True,False,False,1,1,2374,1216,1405,2023-03-01 07:51:24
133207529,english,Bestest game !,2023-02-20 01:38:12,True,0,0,False,False,False,1,1,28803,1932,27777,2023-02-28 01:01:07
133207318,english,I hate this game but I can't stop playing,2023-02-20 01:32:18,False,0,0,False,False,False,30,2,2336,122,2213,2023-02-21 02:04:22
133207278,english,nice,2023-02-20 01:31:22,True,0,0,False,False,False,53,23,541,442,207,2023-02-21 20:17:34
133207125,english,+rep,2023-02-20 01:27:22,True,0,0,True,False,False,1,1,6685,6441,2336,2023-03-01 07:28:17
133206726,english,"⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠿⢿⣿⣿⠿⠛⠿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠟⠉⠄⣀⡤⢤⣤⣈⠁⣠⡔⠶⣾⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⡿⠛⠋⠁⠄⠄⠄⣼⣿⠁⡀⢹⣿⣷⢹⡇⠄⠎⣿⣿⣿
⣿⣿⣿⠿⠛⠉⠁⠄⠄⠄⠄⠄⠄⠄⠹⣇⣀⣡⣾⣿⡿⠉⠛⠒⠒⠋⠉⢸
⡿⠋⠁⠄⠄⢀⣤⣤⡀⠄⠄⠄⠄⠄⠄⠈⠙⠛⠛⠉⠄⠄⠄⠄⠄⠄⠄⠈
⠄⠄⠄⠄⠄⢹⣧⡈⠿⣷⣄⣀⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⢀⣠⢄⣾
⠄⠄⠄⠄⠄⠈⠻⢿⣶⣌⣙⡛⠛⠿⠶⠶⠶⠶⠶⠖⣒⣒⣚⣋⡩⢱⣾⣿
⠄⠄⠄⠄⠄⠄⠄⠄⠈⠉⠛⠛⠛⠻⠿⠿⠟⠛⠛⠛⠉⢉⣥⣶⣾⣿⣿⣿
⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠒⠶⣿⣿⣿⣿⣿⣿⣿⣿
⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⠻⣿⣿⣿⣿⣿⣿
⣿⡿⠛⠛⠛⢻⣿⠿⠛⠛⠛⢿⣿⣿⡿⠛⠛⠛⢻⡟⠛⣿⡿⠛⣻⣿⣿⣿
⡟⠄⣼⣿⣿⣿⡇⠄⣾⣿⣧⠄⢻⡏⠄⣼⣿⣿⣿⡇⠄⡟⢀⣴⣿⣿⣿⣿
⡇⠄⣿⣿⣿⣿⡄⠄⣿⣿⣿⠄⢸⡇⠄⣿⣿⣿⣿⡇⠄⣀⠈⢻⣿⣿⣿⣿
⣿⣄⠈⠙⠛⢻⣧⡄⠙⠛⠉⣠⣿⣷⣄⠈⠙⠛⢹⡇⠄⣿⣧⠄⠻⣿⣿⣿
",2023-02-20 01:17:39,True,0,0,True,False,False,25,1,2038,2038,719,2023-02-28 23:09:16
133206536,english,nice,2023-02-20 01:12:12,True,1,0,True,False,False,18,1,32824,3623,30334,2023-03-01 00:53:34
133206502,english,scammin,2023-02-20 01:11:31,True,0,0,True,False,False,1,1,16938,4456,13760,2023-02-28 21:31:01
133206440,english,Yes I like skins,2023-02-20 01:10:05,True,0,0,True,False,False,53,3,48456,1303,47552,2023-03-01 07:59:57
133206438,english,The best game of all time!,2023-02-20 01:10:05,True,0,0,True,False,False,1,1,3727,1459,2691,2023-03-01 02:25:33
133206334,english,sa,2023-02-20 01:07:43,True,0,0,True,False,False,24,1,175304,5477,171599,2023-02-28 17:29:52
133206275,english,"It's was to fun to play. you will forget everthing while playing this game. And trust me if you play this game with  
friend you can't left this game.",2023-02-20 01:06:09,True,0,0,False,False,False,2,1,10411,1045,10061,2023-02-28 20:42:01
133206208,english,its r6 but you kill potato eaters instead of burger eaters,2023-02-20 01:04:32,True,0,0,False,False,False,21,6,333,0,333,2021-09-14 05:05:41
133206194,english,FUN!,2023-02-20 01:04:14,True,0,0,False,False,False,3,2,280,261,231,2023-02-25 15:29:43
133206133,english,Arsch geile Nummer,2023-02-20 01:02:19,True,0,0,True,False,False,2,1,14428,10402,4784,2023-03-01 09:03:18
133206066,english,Good game,2023-02-20 01:00:24,True,0,0,True,False,False,2,1,41022,1644,40549,2023-02-26 20:02:30
133205933,english,"Valve's Counter-Strike: Global Offensive (CS: GO) debuted in 2012, backed by a strong heritage of multiplayer FPS titles, including the original Counter-Strike and Counter-Strike: Source. Now, six years later, the fast-paced PC game still mostly holds its own against more modern titles, partly because of its established core gameplay and active community. Visually, however, CS: GO is starting to show its age and it's not as thematically rich as other popular titles, such as Overwatch. Still, many players will enjoy CS: GO's no-frills experience and competitive scene, especially now that it is free to play.

So, how does CS: GO retain its prominent role in an industry that has diversified considerably since 2012? A big part of its success is due to its massive esports following. It's always among the top titles streaming on Twitch and Mixer, and it benefits from a well-established (and financially lucrative) competitive scene. The game even includes a dedicated Watch section so you can follow and spectate tournaments.

CS: GO is now free to play after a recent update. Its previous $14.99 cost was not expensive, but this price change opens the game to an even wider audience than before. In comparison, Overwatch costs $39.99, Player Unknown's Battlegrounds (PUBG) costs $29.99, and Ubisoft charges $14.99 for the Starter Edition of Rainbow Six Siege. Fortnite is, of course, free as well.

How to get started


To play CS: GO, you first need to download it from Steam. CS: GO requires a minimum of 15GB, which is relatively compact compared with most modern games' storage requirements. For comparison, Overwatch demands 30GB of disk space for installation and Fortnite takes up 20GB.

CS: GO's new Panorama menu UI is now enabled by default for all users. This interface change is highly welcome and a complete rework of the game's navigation. Gone are the confusing and unnecessarily taxing menu systems. Instead, the important options live in a neat stack of icons on the left-hand side of the screen. On the other side, you can see which of your friends are online. The middle section, like many other competitive games, now shows an overview of upcoming events on one side and your in-game character on the other. Displaying the character seems like an unnecessary use of resources, but otherwise, the Panorama update does make the experience feel a bit quicker and fluid. The simplified design language extends to many other in-game elements, including in-match leaderboards and the inventory selection screen.

Gameplay

The standard game mode (Bomb Scenario) involves either defending or exploiting a bomb site. I spent most of my test-play time playing this mode, but I did branch out to the Arms Race and Hostage modes. Most competitive matches that I've watched stick with the Bomb Scenario match type, as well, which is another reason for the mode's popularity.

The Bomb Scenario mode comprises a maximum of 15 elimination-style rounds that last until one side wins a majority of the rounds. Players spawn either on the Terrorist (T) or Counter-Terrorists (CT) side, which determines the objective. Terrorists need to plant a bomb at one of the two marked bomb sites on the map. The CT team must prevent the terrorists from planting the bomb or defuse it before it explodes (the bomb has a countdown timer of 40 seconds). The defuse process itself takes 5 seconds, so getting to the bomb site quickly is a priority. Of course, eliminating all the players on the other side makes this objective easier, so keep an eye out for enemies at all times.

CS: GO's Bomb Scenario mode is a simple, yet enjoyable, twist on the standard multiplayer FPS setup, which opens up a ton of variability in each round. Another game mode, called Hostage, flips the tables and has the Terrorists defend a hostage, while the Counter-Terrorists attempt a rescue mission. CS: GO typically gets new mission-based modes with new operations. The current operation, Operation Hydra (released in May 2017) brought War Games, Wingman, and Weapons Expert modes to the game. These modes introduce twists on regular gameplay and affect the available weapons, the match objective, and the playable maps. These operations typically include a narrative-driven campaign, too.",2023-02-20 00:56:42,True,0,0,True,False,False,12,9,18766,2298,16881,2023-02-28 10:39:13
133205913,english,Booooooba,2023-02-20 00:56:13,True,0,0,True,False,False,1,1,2035,164,1935,2023-02-20 02:33:25
133205903,english,"it s  ok
",2023-02-20 00:55:59,True,0,0,False,True,False,7,1,4923,4035,2331,2023-02-28 22:47:35
133205812,english,paska peli,2023-02-20 00:53:21,True,0,0,False,False,False,136,13,52083,152,52083,2023-02-19 23:55:00
133205777,english,Wang do for you,2023-02-20 00:52:22,True,0,0,True,False,False,30,11,9929,801,9322,2023-02-28 18:06:49
133205565,english,yeas,2023-02-20 00:46:46,True,0,0,False,False,False,45,36,833,363,793,2023-02-22 00:23:08
133205340,english,good,2023-02-20 00:40:53,True,0,0,True,False,False,36,1,1289,438,851,2023-02-26 23:02:29
133205083,english,GAME SUCKS,2023-02-20 00:34:39,False,0,0,True,False,False,20,5,51347,1096,50743,2023-02-27 00:04:25
133204821,english,this game is like really bad.,2023-02-20 00:27:27,True,0,0,False,False,False,2,1,35590,177,35412,2023-02-27 05:38:11
133204694,english,no,2023-02-20 00:24:24,True,0,0,False,False,False,10,5,5604,4993,610,2023-02-28 23:42:17
133204531,english,Definitely the game ever!,2023-02-20 00:20:49,True,0,0,True,False,False,17,9,14001,1999,12951,2023-02-28 17:44:32
133204496,english,its a good game,2023-02-20 00:20:06,True,0,0,False,True,False,2,2,35090,4510,32068,2023-02-28 21:52:00
133204471,english,Good,2023-02-20 00:19:25,True,0,0,True,False,False,35,1,6089,1491,5287,2023-03-01 08:17:29
133204408,english,M4A4 > M4A1-S,2023-02-20 00:17:51,True,0,0,True,False,False,61,1,66594,1474,65149,2023-02-28 04:44:14
133204265,english,"I GOT GLOVES IN MY FIRST CAAAASE, I WANNA KISS GAYBEN",2023-02-20 00:14:35,True,0,3,False,True,False,3,1,7542,1741,5936,2023-02-27 03:31:34
133204256,english,love it im not that good but it's so fun.,2023-02-20 00:14:22,True,0,0,False,True,False,14,6,2046,10,2036,2023-02-20 20:17:26
133204165,english,ggwp,2023-02-20 00:12:19,True,0,0,True,False,False,2,1,3661,2730,1951,2023-02-28 21:54:21
133204040,english,Best shooter game,2023-02-20 00:09:25,True,0,0,True,False,False,6,1,18276,3536,15782,2023-02-28 22:02:01
133203116,english,good game,2023-02-19 23:48:45,True,0,0,True,False,False,9,1,772,3,769,2023-02-20 00:17:28
133202971,english,"good
",2023-02-19 23:44:45,True,0,0,False,False,False,7,2,1154,483,822,2023-02-27 23:59:31
133202893,english,it big stinky,2023-02-19 23:43:14,False,0,0,False,False,False,2,2,398,20,378,2023-02-21 06:06:35
133202593,english,fortnite balls,2023-02-19 23:36:46,True,0,0,False,False,False,1,1,428,219,222,2023-02-28 03:43:24
133202426,english,i dont recommend this game,2023-02-19 23:32:59,True,0,0,False,True,False,72,12,2415,440,1975,2023-02-26 21:34:27
133202337,english,Takes a while to get used to but its still the best shooter game.,2023-02-19 23:31:00,True,0,0,True,False,False,5,3,1658,1278,652,2023-02-26 22:24:34
133202299,english,i recomand its a very fun game,2023-02-19 23:29:53,True,1,1,True,True,False,1,1,3249,339,3036,2023-02-25 15:23:47
133202257,english,this game fucking sucks lol!,2023-02-19 23:29:08,False,0,0,True,False,False,1,1,5717,1750,4409,2023-03-01 05:23:53
133202028,english,gg,2023-02-19 23:24:23,True,0,0,False,False,False,6,4,1741,112,1657,2023-02-26 10:29:28
133201982,english,"Infested with cheaters, beyond me why they haven't implemented better security.",2023-02-19 23:23:12,False,0,0,False,False,False,549,30,67058,1528,66027,2023-02-28 21:39:15
133201947,english,very gud,2023-02-19 23:22:24,True,0,0,True,True,False,11,3,8037,19,8022,2023-02-19 23:39:21
133201897,english,"e ok
",2023-02-19 23:21:02,True,0,0,True,False,False,9,1,201557,2491,199891,2023-02-26 21:12:53
133201863,english,fun,2023-02-19 23:20:21,True,0,0,True,False,False,22,1,37611,626,37296,2023-02-27 21:22:25
133201854,english,"DICK
",2023-02-19 23:20:10,True,1,0,True,False,False,5,3,30904,1529,29991,2023-02-28 17:14:35
133201739,english,"Best of the rest* player. Never bottom fragging. Always getting blamed for other people's actions,",2023-02-19 23:18:08,True,0,0,True,False,False,2,1,10679,1213,10151,2023-02-28 22:15:26
133201661,english,full of cheaters,2023-02-19 23:15:52,True,0,0,True,False,False,2,1,35582,2073,34264,2023-03-01 00:53:36
133201613,english,Ruski mnie zwyzywał po tym jak się nie posłuchał by pójść na B i poszedł na A dostąc w pizde.,2023-02-19 23:14:41,True,0,0,False,False,False,90,1,83479,1174,82542,2023-02-28 01:22:52
133201596,english,nuts game fr,2023-02-19 23:14:19,True,0,0,False,False,False,0,1,22367,294,22267,2023-02-26 20:44:41
133201593,english,its good,2023-02-19 23:14:15,True,0,0,False,False,False,4,1,422,123,366,2023-02-20 00:06:55
133201470,english,Its a great game :) !,2023-02-19 23:11:42,True,0,0,False,False,False,71,4,20219,1021,19581,2023-02-27 05:24:51
133201423,english,56i7t5667tiyug5,2023-02-19 23:10:57,False,0,0,False,False,False,20,2,757,46,757,2023-02-19 23:10:15
133201340,english,good game but still some cheaters,2023-02-19 23:09:32,True,0,0,True,False,False,1,1,46659,1272,45854,2023-02-26 22:10:02
133201310,english,"i hate ukrainian not rasistic
",2023-02-19 23:08:46,True,0,0,True,False,False,1,1,3954,2127,2532,2023-02-28 22:56:53
133201261,english,Not bad,2023-02-19 23:07:35,True,0,0,False,False,False,10,1,10324,10469,4037,2023-03-01 09:07:14
133201196,english,this is one of the games ever!!!,2023-02-19 23:06:40,True,1,0,True,True,False,12,1,3605,2567,2187,2023-02-27 01:35:25
133200986,english,suka blyat rush B racism suka blyat,2023-02-19 23:02:13,True,0,0,False,False,False,49,10,1135,874,261,2023-02-23 03:44:15
133200823,english,it is skill-based which makes it better than half of the games on steam and you can meet very nice people,2023-02-19 22:58:35,True,0,0,False,False,False,3,2,3273,1509,2228,2023-02-28 16:37:10
133200753,english,.,2023-02-19 22:56:58,True,0,0,True,False,False,15,3,6430,2243,4267,2023-02-28 15:52:16
133200680,english,gay shit right here,2023-02-19 22:55:33,True,0,0,False,False,False,12,2,3106,91,3044,2023-02-27 02:29:46
133200578,english,yes,2023-02-19 22:53:30,True,1,0,True,False,False,1,1,6860,786,6346,2023-02-28 19:50:33
133200567,english,.,2023-02-19 22:53:22,True,0,0,True,False,False,4,1,3301,27,3273,2023-02-20 19:17:09
133200529,english,Very good game :},2023-02-19 22:52:34,True,0,0,False,False,False,0,1,44776,5508,40832,2023-02-28 23:12:01
133200490,english,Nice,2023-02-19 22:51:41,True,0,0,False,False,False,24,1,32726,4464,30421,2023-03-01 00:09:01
133200480,english,.,2023-02-19 22:51:24,True,0,0,True,False,False,1,1,32843,1776,31747,2023-03-01 00:31:33
133200448,english,its a fun game to spend a bit of time on but it gets frustrating sometimes if your ne,2023-02-19 22:50:45,True,0,0,False,True,False,4,4,862,567,295,2023-02-26 22:51:08
133200319,english,good,2023-02-19 22:48:05,True,0,0,True,True,False,100,13,6668,171,6644,2023-02-21 18:13:43
133200301,english,Good,2023-02-19 22:47:37,True,0,0,False,False,False,7,1,1453,1440,224,2023-02-28 21:35:06
133200221,english,yes,2023-02-19 22:45:49,True,0,0,True,False,False,1,1,525,50,474,2023-02-19 23:36:20
133200089,english,good,2023-02-19 22:43:30,True,0,0,True,False,False,15,3,3320,1304,2536,2023-02-27 22:50:35
133199943,english,"game for RETARDING kidsss, so much idiotsssssssss in MM.. this is a disgrace to the game
For this morons in mm need PERMANENT BAN!!!!!!!",2023-02-19 22:40:42,False,0,0,True,False,False,10,2,58574,127,58574,2023-02-19 22:38:56
133199374,english,good,2023-02-19 22:29:04,True,0,0,True,False,False,5,1,4149,1340,3665,2023-02-27 18:19:04
133198971,english,veru,2023-02-19 22:20:47,True,1,0,False,False,False,5,1,4629,3036,2603,2023-02-28 20:37:04
133198750,english,full of sweats but good game,2023-02-19 22:16:19,True,0,0,False,False,False,17,13,6192,4027,2165,2023-03-01 09:04:25
133198617,english,Gaming,2023-02-19 22:13:51,True,1,0,True,False,False,1,1,957,957,70,2023-02-28 19:17:27
133198486,english,pretty good game but the report sytems kinda ass,2023-02-19 22:11:22,True,0,0,True,False,False,1,1,2809,904,2045,2023-03-01 00:17:00
133198320,english,just shit really. yeah. peace,2023-02-19 22:07:24,False,0,0,True,False,False,83,2,34038,19,34038,2023-02-19 22:05:52
133198182,english,,2023-02-19 22:04:48,True,0,0,False,False,False,8,3,1902,378,1808,2023-02-20 11:45:15
133198131,english,very good game dont buy cases tjo,2023-02-19 22:03:42,True,0,0,False,False,False,12,1,5534,2528,4087,2023-03-01 03:34:42
133198094,english,N1,2023-02-19 22:03:06,True,0,0,True,False,False,1,1,11777,2498,10163,2023-02-28 23:12:04
133197658,english,yes,2023-02-19 21:55:57,True,0,0,False,False,False,7,5,288,9,279,2023-02-19 22:25:11
133197640,english,"guns
",2023-02-19 21:55:39,True,0,0,True,False,False,41,5,8806,33,8773,2023-02-19 22:28:19
133197399,english,W game.,2023-02-19 21:51:23,True,0,0,True,False,False,1,1,3747,3709,1414,2023-02-28 12:46:04
133197338,english,The prime ranked is not cancer its actually playable,2023-02-19 21:50:19,True,0,0,False,False,False,51,9,8318,376,8178,2023-02-28 18:09:51
133197288,english,uhmmm ?,2023-02-19 21:49:27,False,0,0,True,False,False,1,1,174,174,40,2023-02-21 22:46:48
133197147,english,fun,2023-02-19 21:47:05,True,0,0,True,False,False,11,2,5042,12,5030,2023-02-19 22:22:39
133197015,english,dont play pls,2023-02-19 21:45:04,False,0,0,True,False,False,1,1,662,288,662,2023-02-19 21:44:14
133196825,english,good,2023-02-19 21:41:43,True,0,0,True,False,False,1,1,2012,1351,1186,2023-03-01 05:21:23
133196619,english,im noob. because i like this game,2023-02-19 21:37:59,True,0,0,False,True,False,3,1,1149,948,360,2023-02-25 18:45:50
133196499,english,"very nice, good good yes",2023-02-19 21:35:58,True,0,0,True,False,False,38,5,2492,1697,1801,2023-02-28 18:21:22
133196317,english,guod gam. :),2023-02-19 21:32:29,True,0,0,False,False,False,9,1,1388,1209,224,2023-02-26 21:51:39
133196315,english,"Yes, play CS GO good game
",2023-02-19 21:32:28,True,0,0,True,False,False,27,1,28674,24,28649,2023-02-19 21:56:21
133196254,english,";(
",2023-02-19 21:31:28,True,0,0,False,False,False,33,4,20280,386,19894,2023-02-22 22:08:33
133196212,english,"I am a 54-year old father, probably one of the oldest people playing Cs:go. 
I am a single father to my son, who is now 14. My son recently started playing Cs:go. 
In less than a week, he had already played for over 20 hours. 
This was terrible for me because it was already hard enough for me to spend time with my son 
because he was always out with his friends or watching YouTube. So I decided to make a Steam 
account to play with my son. I started playing, but this was my first time playing a video game
 since the 90's, so I was quite lost. I asked my son for help, and together we spent some hours playing Cs:go
I loved it as it was the best time I had spent with my son since my wife had died. Playing video games 
reminded me that there's fun to be had in everything, and it has brought 
me and my son closer again, and now we actually spend time together outside the house as well.",2023-02-19 21:31:02,True,1,0,True,True,False,1,1,2334,2334,1899,2023-02-28 22:37:24
133196183,english,An angry foreign man screamed at me.,2023-02-19 21:30:37,True,0,0,False,False,False,19,17,2080,0,2080,2023-02-12 03:37:37
133196158,english,I really like to play a CS:GO,2023-02-19 21:30:15,True,0,0,True,False,False,1,1,10985,11273,201,2023-02-28 15:41:54
133196130,english,shit UI,2023-02-19 21:29:48,False,0,0,False,False,False,11,1,52805,274,52583,2023-02-26 15:28:32
133196119,english,"I am the one, don't weigh a ton
Don't need a gun to get respect up on the street
Under the sun, the bastard son
Will pop the Glock to feed himself and family
By any means, your enemies my enemies
We wet them up like a canteen
The yellow tape surrounds the fate
Don't have a face so now you late, open the gates",2023-02-19 21:29:37,True,0,0,True,False,False,51,2,15824,1070,15129,2023-02-28 23:33:52
133196116,english,good game,2023-02-19 21:29:36,True,0,0,False,False,False,1,1,1438,1438,350,2023-03-01 04:39:09
133196077,english,i got called the N-word seventeen times in one match love it,2023-02-19 21:28:54,True,0,0,False,False,False,3,2,1176,9,1166,2023-02-20 19:19:53
133195886,english,good,2023-02-19 21:25:16,True,1,0,True,False,False,18,1,16982,1900,15696,2023-02-28 21:10:35
133195882,english,some russian guy told me to go kill myself I recommend 100%,2023-02-19 21:25:14,True,1,0,True,False,False,2,1,4961,2617,3261,2023-03-01 00:20:49
133195757,english,"Awesome game! I love abseloutely everything about it. the gameplay is great , the maps r great thnx alot",2023-02-19 21:23:12,True,0,0,True,False,False,16,2,44752,5231,40999,2023-03-01 09:01:33
133195579,english,good good,2023-02-19 21:19:52,True,0,0,True,False,False,12,3,2378,1776,1017,2023-02-25 00:40:35
133195558,english,panarama de joc buguri,2023-02-19 21:19:35,False,0,0,False,False,False,17,1,19337,65,19271,2023-02-23 22:34:33
133195211,english,GOOD GAME,2023-02-19 21:13:33,True,0,0,False,False,False,27,2,589,589,204,2023-02-26 19:53:56
133195163,english,its cs go,2023-02-19 21:12:50,True,0,0,False,False,False,49,14,10937,159,10850,2023-02-25 07:37:03
133194991,english,"za kurac 
",2023-02-19 21:09:48,False,0,0,True,False,False,20,2,22551,311,22240,2023-02-23 22:14:25
133194927,english,lol,2023-02-19 21:08:47,True,0,0,True,False,False,1,1,3791,1516,2750,2023-02-28 21:47:36
133194909,english,Nice,2023-02-19 21:08:11,True,0,0,True,False,False,1,1,5085,5085,147,2023-02-28 18:55:21
133194764,english,Got yelled at by a 12 yr old Russian,2023-02-19 21:05:26,True,0,0,False,False,False,28,22,606,19,606,2023-02-19 10:46:10
133194742,english,me speak VERI RUSSKI,2023-02-19 21:04:58,True,0,0,True,False,False,11,5,37976,652,37531,2023-02-27 22:24:14
133194582,english,russians yelling at me. GREAT GAME,2023-02-19 21:01:48,True,2,1,True,False,False,21,4,1431,952,1175,2023-02-21 02:28:22
133194545,english,bad,2023-02-19 21:01:06,False,0,0,True,False,False,3,1,34137,926,33854,2023-02-28 19:26:44
133194391,english,"da
",2023-02-19 20:58:15,True,0,0,False,False,False,3,1,53794,662,53133,2023-02-28 23:35:04
133194327,english,"bjnck,nbjm,",2023-02-19 20:56:58,True,0,0,False,False,False,28,3,4042,899,3204,2023-02-28 17:24:36
133194149,english,tox,2023-02-19 20:53:18,False,0,0,False,False,False,47,3,25159,416,25051,2023-02-20 19:18:01
133194089,english,":)
",2023-02-19 20:52:16,True,0,0,False,False,False,6,1,145796,3217,143571,2023-03-01 01:45:17
133194078,english,"be mad, play with hax.
And use tag ''Cs cheater""
Join to family
[url=https://steamcommunity.com/groups/bewinner] Counter-Strike hacker [/url]",2023-02-19 20:52:08,True,1,0,True,False,False,50,3,9888,829,9208,2023-02-27 19:00:13
